datetime;T_mu;Po_mu;P_mu;Ff_mu;Tn_mu;Tx_mu;VV_mu;Td_mu;T_var;Po_var;P_var;Ff_var;Tn_var;Tx_var;VV_var;Td_var
2006-10-20;3,8249999999999997;760,45;760,7875;5,625;2,2;5,0;22,5;1,7625;2,087857142857143;0,29428571428574724;0,2869642857142862;4,267857142857143;0,07999999999999988;1,2799999999999994;140,85714285714286;1,1112499999999998
2006-10-21;6,175;754,8874999999999;755,2249999999999;4,75;5,45;6,95;15,125;4,525;0,6821428571428572;10,261250000000055;10,062142857143042;3,357142857142857;0,0049999999999999645;1,8050000000000006;49,839285714285715;2,3564285714285718
2006-10-22;10,6625;747,9749999999999;748,2874999999999;3,0;8,95;11,65;3,15;10,1125;2,3083928571428562;0,553571428571399;0,5583928571427583;0,857142857142857;2,6450000000000005;1,125;5,1971428571428575;2,7383928571428564
2006-10-23;11,8875;747,3249999999999;747,6374999999999;4,875;10,9;12,4;8,812499999999998;10,85;0,17553571428571416;2,2192857142857023;2,2455357142857286;0,6964285714285717;0,0;0,0;36,38982142857143;0,7114285714285726
2006-10-24;12,700000000000001;743,0250000000001;743,3249999999999;4,375;12,149999999999999;13,45;5,362500000000001;11,9375;0,16285714285714264;1,1392857142856865;1,1964285714285263;0,8392857142857139;0,005000000000000053;0,40500000000000114;9,485535714285714;0,07410714285714295
2006-10-25;8,637500000000001;745,3625000000001;745,7125;5,375;7,45;12,35;29,3875;7,1;17,405535714285723;30,736964285714713;30,71553571428592;2,839285714285715;29,645000000000003;1,4449999999999987;394,9441071428572;23,659999999999997
2006-10-26;4,35;759,475;759,8;3,125;0,14999999999999997;6,55;22,25;3,075;13,665714285714284;2,302142857142818;2,2257142857143526;2,125;0,605;17,404999999999998;297,92857142857144;14,536428571428573
2006-10-27;9,8625;742,975;743,3;6,25;7,85;11,95;17,625;8,3875;2,8826785714285714;47,187857142857865;47,608571428571246;3,642857142857143;2,6449999999999987;2,205000000000001;252,83928571428572;7,3812500000000005
2006-10-28;2,9375;747,9375000000001;748,3000000000001;9,75;1,4;5,6;48,125;-1,95;1,148392857142857;26,925535714285722;26,454285714285884;1,6428571428571428;0,31999999999999995;2,4199999999999995;13,83928571428572;1,417142857142857
2006-10-29;-0,8444444444444444;757,3222222222221;757,6555555555556;4,222222222222222;-1,85;1,55;47,77777777777778;-4,266666666666667;2,0677777777777777;5,864444444444618;5,847777777777736;1,6944444444444446;0,24500000000000013;0,6050000000000001;19,444444444444454;1,0925
2006-10-30;1,1625;757,5500000000001;757,8874999999999;3,857142857142857;-1,7500000000000002;4,550000000000001;36,775;-0,5500000000000003;9,825535714285712;7,457142857143253;7,501250000000083;4,142857142857142;14,045000000000002;0,2449999999999998;354,23357142857145;8,851428571428572
2006-10-31;1,9124999999999999;747,0249999999999;747,3625;4,875;-0,9;3,35;17,4375;0,9750000000000001;5,384107142857142;67,90500000000007;68,04553571428492;8,696428571428571;0,7200000000000001;6,845000000000001;342,2398214285715;7,067857142857143
2006-11-01;-0,7125000000000001;739,4875;739,8125;5,75;-1,1500000000000001;3,6999999999999997;7,0875;-1,5;2,5783928571428567;16,064107142857143;15,855535714285276;3,642857142857143;4,205;23,119999999999997;28,732678571428572;4,217142857142858
2006-11-02;-3,3874999999999997;750,9625;751,3125;8,125;-4,25;-2,5;30,25;-6,825;0,24125000000000002;8,35982142857156;8,246964285714457;0,6964285714285714;0,0049999999999999645;0,08000000000000014;362,21428571428567;0,9135714285714279
